,CustomerID,recency,frequency,monetary_value,Quantity,Country,R_Quartile,F_Quartile,M_Quartile,RFMClass,Total Score
3549,17197,29,29,1013.01,191,United Kingdom,2,3,2,232,7
3550,17198,23,96,692.2199999999999,357,United Kingdom,2,2,2,222,6
3551,17201,53,38,289.78000000000003,231,United Kingdom,3,3,4,334,10
3552,17203,35,148,3560.08,2846,United Kingdom,2,1,1,211,4
3553,17204,175,57,1564.56,646,United Kingdom,4,2,2,422,8
3554,17205,53,13,384.08,884,United Kingdom,3,4,3,343,10
3555,17206,53,7,204.24,76,United Kingdom,3,4,4,344,11
3556,17211,26,211,2317.2200000000003,1323,United Kingdom,2,1,1,211,4
3557,17212,253,4,226.85,147,United Kingdom,4,4,4,444,12
3558,17213,40,157,2781.2300000000005,1176,United Kingdom,2,1,1,211,4
3559,17214,60,101,1059.12,272,United Kingdom,3,1,2,312,6
3560,17217,234,9,113.5,24,United Kingdom,4,4,4,444,12
3561,17218,4,271,1951.97,955,United Kingdom,1,1,1,111,3
3562,17219,31,25,114.23,89,United Kingdom,2,3,4,234,9
3563,17220,24,467,3187.55,1897,United Kingdom,2,1,1,211,4
3564,17221,7,62,334.48,287,United Kingdom,1,2,3,123,6
3565,17222,65,27,328.65,122,United Kingdom,3,3,3,333,9
3566,17223,310,48,416.89,110,United Kingdom,4,2,3,423,9
3567,17226,308,21,393.49,406,United Kingdom,4,3,3,433,10
3568,17227,18,47,939.32,741,United Kingdom,2,2,2,222,6
3569,17228,15,208,1906.09,1532,United Kingdom,1,1,1,111,3
3570,17229,96,47,318.76000000000005,185,United Kingdom,3,2,3,323,8
3571,17230,264,69,3638.41,1651,United Kingdom,4,2,1,421,7
3572,17231,12,531,3124.72,1724,United Kingdom,1,1,1,111,3
3573,17232,2,35,417.77,202,United Kingdom,1,3,3,133,7
3574,17233,35,25,190.88,131,United Kingdom,2,3,4,234,9
3575,17234,182,14,149.89,55,United Kingdom,4,4,4,444,12
3576,17235,25,29,550.0600000000002,224,United Kingdom,2,3,3,233,8
3577,17236,12,105,916.13,474,United Kingdom,1,1,2,112,4
3578,17237,11,19,314.69,105,United Kingdom,1,3,3,133,7
3579,17238,2,555,3719.1,1807,United Kingdom,1,1,1,111,3
3580,17239,312,15,382.50000000000006,150,United Kingdom,4,4,3,443,11
3581,17242,108,40,1135.04,611,United Kingdom,3,3,2,332,8
3582,17243,1,387,8540.05,3320,United Kingdom,1,1,1,111,3
3583,17244,53,31,954.9,616,United Kingdom,3,3,2,332,8
3584,17245,204,9,171.45,75,United Kingdom,4,4,4,444,12
3585,17247,15,54,280.09000000000003,105,United Kingdom,1,2,4,124,7
3586,17248,120,69,318.65000000000003,213,United Kingdom,3,2,3,323,8
3587,17250,3,56,381.97,167,United Kingdom,1,2,3,123,6
3588,17251,362,37,269.83000000000004,108,United Kingdom,4,3,4,434,11
3589,17252,116,86,348.91,192,United Kingdom,3,2,3,323,8
3590,17253,18,18,178.26,43,United Kingdom,2,3,4,234,9
3591,17254,4,111,271.19,251,United Kingdom,1,1,4,114,6
3592,17255,40,74,291.48,227,United Kingdom,2,2,4,224,8
3593,17256,107,16,240.0,141,United Kingdom,3,4,4,344,11
3594,17259,148,116,581.2299999999999,388,United Kingdom,4,1,3,413,8
3595,17262,52,12,1253.36,367,United Kingdom,3,4,2,342,9
3596,17263,208,23,63.440000000000005,36,United Kingdom,4,3,4,434,11
3597,17265,138,122,550.0100000000001,389,United Kingdom,3,1,3,313,7
3598,17266,2,73,296.58,153,United Kingdom,1,2,4,124,7
3599,17267,127,37,317.2,158,United Kingdom,3,3,3,333,9
3600,17268,107,6,763.64,844,United Kingdom,3,4,2,342,9
3601,17272,42,114,2148.630000000001,1778,United Kingdom,2,1,1,211,4
3602,17274,35,25,107.82,77,United Kingdom,2,3,4,234,9
3603,17277,227,69,1065.35,430,United Kingdom,4,2,2,422,8
3604,17278,241,15,246.04,179,United Kingdom,4,4,4,444,12
3605,17279,57,9,187.83,48,United Kingdom,3,4,4,344,11
3606,17282,130,89,1685.46,1866,United Kingdom,3,2,1,321,6
3607,17284,60,291,1647.48,1362,United Kingdom,3,1,2,312,6
3608,17286,21,44,151.37,117,United Kingdom,2,2,4,224,8
3609,17287,26,122,1049.0600000000002,556,United Kingdom,2,1,2,212,5
3610,17288,9,140,1417.63,1201,United Kingdom,1,1,2,112,4
3611,17289,31,104,931.02,513,United Kingdom,2,1,2,212,5
3612,17290,3,96,513.01,397,United Kingdom,1,2,3,123,6
3613,17291,308,1,550.8000000000001,72,United Kingdom,4,4,3,443,11
3614,17293,8,132,1854.06,1135,United Kingdom,1,1,1,111,3
3615,17295,28,68,547.0,293,United Kingdom,2,2,3,223,7
3616,17297,17,49,128.18,65,United Kingdom,1,2,4,124,7
3617,17298,101,30,498.42,387,United Kingdom,3,3,3,333,9
3618,17299,11,55,656.61,668,United Kingdom,1,2,3,123,6
3619,17301,21,59,163.24,137,United Kingdom,2,2,4,224,8
3620,17302,14,79,1135.63,575,United Kingdom,1,2,2,122,5
3621,17303,361,53,250.04,144,United Kingdom,4,2,4,424,10
3622,17306,10,66,8631.310000000001,11491,United Kingdom,1,2,1,121,4
3623,17309,95,12,82.75,41,United Kingdom,3,4,4,344,11
3624,17311,78,55,1384.85,1005,United Kingdom,3,2,2,322,7
3625,17312,138,14,644.3,372,United Kingdom,3,4,3,343,10
3626,17313,31,24,2328.84,1402,United Kingdom,2,3,1,231,6
3627,17314,24,131,2527.92,1896,United Kingdom,2,1,1,211,4
3628,17315,1,471,6281.23,3863,United Kingdom,1,1,1,111,3
3629,17317,46,9,2600.34,1146,United Kingdom,2,4,1,241,7
3630,17320,100,73,1200.62,634,United Kingdom,3,2,2,322,7
3631,17321,8,99,657.16,364,United Kingdom,1,1,3,113,5
3632,17323,15,195,906.52,760,United Kingdom,1,1,2,112,4
3633,17324,17,49,986.48,843,United Kingdom,1,2,2,122,5
3634,17325,280,6,96.8,60,United Kingdom,4,4,4,444,12
3635,17329,14,33,523.11,142,United Kingdom,1,3,3,133,7
3636,17330,22,6,363.9,120,United Kingdom,2,4,3,243,9
3637,17331,123,1,175.2,16,United Kingdom,3,4,4,344,11
3638,17333,85,28,494.25,375,United Kingdom,3,3,3,333,9
3639,17334,302,11,307.02000000000004,315,United Kingdom,4,4,3,443,11
3640,17337,151,521,1981.06,1247,United Kingdom,4,1,1,411,6
3641,17338,17,721,6493.54,3059,United Kingdom,1,1,1,111,3
3642,17339,94,9,243.36,152,United Kingdom,3,4,4,344,11
3643,17340,29,407,12353.29,5967,United Kingdom,2,1,1,211,4
3644,17341,156,157,682.29,443,United Kingdom,4,1,2,412,7
3645,17343,355,17,193.64,56,United Kingdom,4,4,4,444,12
3646,17344,46,31,157.61999999999998,65,United Kingdom,2,3,4,234,9
3647,17345,15,83,519.69,341,United Kingdom,1,2,3,123,6
3648,17346,3,483,2622.88,1617,United Kingdom,1,1,1,111,3
3649,17347,86,1,228.96,216,United Kingdom,3,4,4,344,11
3650,17348,14,213,1156.6,1398,United Kingdom,1,1,2,112,4
3651,17349,179,8,98.25,102,United Kingdom,4,4,4,444,12
3652,17350,8,70,1281.3200000000004,770,United Kingdom,1,2,2,122,5
3653,17351,36,27,587.15,113,United Kingdom,2,3,3,233,8
3654,17353,129,8,1740.0,1200,United Kingdom,3,4,1,341,8
3655,17354,50,16,1393.06,1006,United Kingdom,2,4,2,242,8
3656,17356,311,19,178.21999999999997,166,United Kingdom,4,3,4,434,11
3657,17357,24,44,384.39,152,United Kingdom,2,2,3,223,7
3658,17358,303,58,360.81,190,United Kingdom,4,2,3,423,9
3659,17359,11,15,127.86,161,United Kingdom,1,4,4,144,9
3660,17360,17,125,568.2400000000001,328,United Kingdom,1,1,3,113,5
3661,17361,49,29,488.2000000000001,157,United Kingdom,2,3,3,233,8
3662,17362,239,35,312.23,191,United Kingdom,4,3,3,433,10
3663,17364,0,406,4462.68,2692,United Kingdom,1,1,1,111,3
3664,17365,12,465,4767.360000000001,4749,United Kingdom,1,1,1,111,3
3665,17367,238,33,167.54999999999998,149,United Kingdom,4,3,4,434,11
3666,17368,23,107,1878.87,1377,United Kingdom,2,1,1,211,4
3667,17370,72,33,446.18,540,United Kingdom,3,3,3,333,9
3668,17371,17,86,418.4,151,United Kingdom,1,2,3,123,6
3669,17372,40,251,1337.18,747,United Kingdom,2,1,2,212,5
3670,17373,40,57,646.9200000000001,408,United Kingdom,2,2,3,223,7
3671,17374,218,28,495.7699999999999,85,United Kingdom,4,3,3,433,10
3672,17375,199,69,400.1,367,United Kingdom,4,2,3,423,9
3673,17376,70,24,203.2,86,United Kingdom,3,3,4,334,10
3674,17377,23,404,4058.32,2038,United Kingdom,2,1,1,211,4
3675,17379,11,78,389.72,623,United Kingdom,1,2,3,123,6
3676,17381,8,109,20275.61,25649,United Kingdom,1,1,1,111,3
3677,17382,65,2,65.4,25,United Kingdom,3,4,4,344,11
3678,17383,4,49,193.39,148,United Kingdom,1,2,4,124,7
3679,17384,19,15,336.4,88,United Kingdom,2,4,3,243,9
3680,17385,14,45,256.11,197,United Kingdom,1,2,4,124,7
3681,17386,7,28,2686.4200000000005,1902,United Kingdom,1,3,1,131,5
3682,17387,19,76,746.81,522,United Kingdom,2,2,2,222,6
3683,17388,77,15,1259.5600000000002,1068,United Kingdom,3,4,2,342,9
3684,17389,0,213,31833.68,7612,United Kingdom,1,1,1,111,3
3685,17391,163,3,508.8,480,United Kingdom,4,4,3,443,11
3686,17392,306,56,417.27,277,United Kingdom,4,2,3,423,9
3687,17394,219,4,203.86999999999995,241,United Kingdom,4,4,4,444,12
3688,17396,39,27,7330.8,2005,United Kingdom,2,3,1,231,6
3689,17397,22,89,681.41,250,United Kingdom,2,2,2,222,6
3690,17398,114,38,653.38,310,United Kingdom,3,3,3,333,9
3691,17400,126,206,2097.84,1088,United Kingdom,3,1,1,311,5
3692,17402,4,59,2633.8499999999995,701,United Kingdom,1,2,1,121,4
3693,17403,36,32,263.92,111,United Kingdom,2,3,4,234,9
3694,17404,4,198,31906.82,32748,Sweden,1,1,1,111,3
3695,17405,1,82,1031.41,726,United Kingdom,1,2,2,122,5
3696,17406,333,111,2184.42,780,United Kingdom,4,1,1,411,6
3697,17408,163,2,32.65,3,United Kingdom,4,4,4,444,12
3698,17409,184,13,771.8499999999999,105,United Kingdom,4,4,2,442,10
3699,17410,16,64,1214.72,616,United Kingdom,1,2,2,122,5
3700,17411,12,41,778.9399999999999,306,United Kingdom,1,3,2,132,6
3701,17412,2,66,1258.0600000000002,738,United Kingdom,1,2,2,122,5
3702,17414,43,6,778.0,2100,United Kingdom,2,4,2,242,8
3703,17415,79,14,507.8399999999999,114,United Kingdom,3,4,3,343,10
3704,17416,29,269,6893.42,4302,United Kingdom,2,1,1,211,4
3705,17418,42,30,463.46,289,United Kingdom,2,3,3,233,8
3706,17419,11,206,4226.57,1876,United Kingdom,1,1,1,111,3
3707,17420,50,30,598.83,265,United Kingdom,2,3,3,233,8
3708,17422,16,117,1979.37,2253,United Kingdom,1,1,1,111,3
3709,17423,46,26,698.41,459,United Kingdom,2,3,2,232,7
3710,17425,19,43,759.1700000000001,407,United Kingdom,2,2,2,222,6
3711,17426,8,271,5037.26,3094,United Kingdom,1,1,1,111,3
3712,17427,71,2,100.8,34,United Kingdom,3,4,4,344,11
3713,17428,0,328,17256.85,9474,United Kingdom,1,1,1,111,3
3714,17429,128,39,524.9200000000001,624,United Kingdom,3,3,3,333,9
3715,17430,32,14,265.76000000000005,190,United Kingdom,2,4,4,244,10
3716,17431,313,43,403.3,292,United Kingdom,4,2,3,423,9
3717,17432,18,48,365.76,207,United Kingdom,2,2,3,223,7
3718,17433,88,54,303.16,185,United Kingdom,3,2,4,324,9
3719,17434,2,134,2373.82,1693,United Kingdom,1,1,1,111,3
3720,17436,1,9,216.3,90,United Kingdom,1,4,4,144,9
3721,17438,253,17,388.4500000000001,103,United Kingdom,4,4,3,443,11
3722,17440,156,5,186.42,246,United Kingdom,4,4,4,444,12
3723,17442,36,135,2248.56,1496,United Kingdom,2,1,1,211,4
3724,17443,219,1,534.24,504,Canada,4,4,3,443,11
3725,17444,147,135,2940.04,2119,Canada,4,1,1,411,6
3726,17446,176,9,120.90000000000002,198,United Kingdom,4,4,4,444,12
3727,17447,40,36,541.53,443,United Kingdom,2,3,3,233,8
3728,17449,2,276,2519.21,1121,United Kingdom,1,1,1,111,3
3729,17450,8,336,194390.79,69973,United Kingdom,1,1,1,111,3
3730,17451,1,100,1721.4,1203,United Kingdom,1,1,1,111,3
3731,17453,17,19,486.72,219,United Kingdom,1,3,3,133,7
3732,17454,192,61,517.53,243,United Kingdom,4,2,3,423,9
3733,17455,203,8,131.7,66,United Kingdom,4,4,4,444,12
3734,17456,365,17,249.86,222,United Kingdom,4,4,4,444,12
3735,17457,126,19,1737.7,826,United Kingdom,3,3,1,331,7
3736,17458,15,54,316.49999999999994,170,United Kingdom,1,2,3,123,6
3737,17459,43,111,657.3,537,United Kingdom,2,1,3,213,6
3738,17460,94,29,622.43,236,United Kingdom,3,3,3,333,9
3739,17461,22,106,735.82,770,United Kingdom,2,1,2,212,5
3740,17462,60,27,675.6899999999999,227,United Kingdom,3,3,2,332,8
3741,17463,16,208,1875.86,1086,United Kingdom,1,1,1,111,3
3742,17464,158,9,289.96000000000004,220,United Kingdom,4,4,4,444,12
3743,17466,10,41,763.28,306,United Kingdom,1,3,2,132,6
3744,17468,10,5,137.0,116,United Kingdom,1,4,4,144,9
3745,17469,16,88,1870.9700000000005,787,United Kingdom,1,2,1,121,4
3746,17470,44,78,1125.0700000000002,1675,United Kingdom,2,2,2,222,6
3747,17472,191,174,697.5400000000001,455,United Kingdom,4,1,2,412,7
3748,17475,79,14,194.36999999999995,178,United Kingdom,3,4,4,344,11
3749,17480,77,29,511.82,338,United Kingdom,3,3,3,333,9
3750,17481,3,82,1255.59,1061,United Kingdom,1,2,2,122,5
3751,17483,65,21,414.04,191,United Kingdom,3,3,3,333,9
3752,17486,261,24,396.87,191,United Kingdom,4,3,3,433,10
3753,17489,58,29,376.63999999999993,428,United Kingdom,3,3,3,333,9
3754,17490,0,76,2092.32,1134,United Kingdom,1,2,1,121,4
3755,17491,1,109,3558.8700000000003,2013,United Kingdom,1,1,1,111,3
3756,17492,248,12,374.57,155,United Kingdom,4,4,3,443,11
3757,17495,7,27,497.56000000000006,229,United Kingdom,1,3,3,133,7
3758,17496,358,10,271.05,79,United Kingdom,4,4,4,444,12
3759,17498,75,17,272.22,394,United Kingdom,3,4,4,344,11
3760,17499,289,40,622.88,711,United Kingdom,4,3,3,433,10
3761,17500,17,5,1138.0,17,United Kingdom,1,4,2,142,7
3762,17501,220,18,288.6,160,United Kingdom,4,3,4,434,11
3763,17502,9,28,689.0999999999999,376,United Kingdom,1,3,2,132,6
3764,17503,2,38,558.9599999999999,486,United Kingdom,1,3,3,133,7
3765,17504,206,127,2997.03,1664,United Kingdom,4,1,1,411,6
3766,17505,161,52,1145.84,556,United Kingdom,4,2,2,422,8
3767,17506,75,14,302.20000000000005,139,United Kingdom,3,4,4,344,11
3768,17507,261,88,605.58,359,United Kingdom,4,2,3,423,9
3769,17508,280,22,387.31,289,Greece,4,3,3,433,10
3770,17509,57,364,6083.639999999999,3512,United Kingdom,3,1,1,311,5
3771,17510,24,20,308.48,214,United Kingdom,2,3,3,233,8
3772,17511,2,963,91062.38,64549,United Kingdom,1,1,1,111,3
3773,17512,28,105,2924.99,2753,United Kingdom,2,1,1,211,4
3774,17513,72,6,513.2,254,United Kingdom,3,4,3,343,10
3775,17514,128,40,208.65,135,United Kingdom,3,3,4,334,10
3776,17515,31,87,639.02,243,United Kingdom,2,2,3,223,7
3777,17516,15,135,764.8799999999999,414,United Kingdom,1,1,2,112,4
3778,17517,308,11,153.94,102,United Kingdom,4,4,4,444,12
3779,17519,17,82,1844.02,1236,United Kingdom,1,2,1,121,4
3780,17520,53,30,546.81,365,United Kingdom,3,3,3,333,9
3781,17521,29,45,723.21,519,United Kingdom,2,2,2,222,6
3782,17522,1,73,1070.71,1034,United Kingdom,1,2,2,122,5
3783,17523,11,33,652.74,872,United Kingdom,1,3,3,133,7
3784,17524,361,6,145.0,90,United Kingdom,4,4,4,444,12
3785,17525,359,9,422.7,82,United Kingdom,4,4,3,443,11
3786,17526,4,19,1195.9,310,United Kingdom,1,3,2,132,6
3787,17527,53,47,939.37,488,United Kingdom,3,2,2,322,7
3788,17528,1,253,3628.5,2138,United Kingdom,1,1,1,111,3
3789,17530,1,390,2367.12,1514,United Kingdom,1,1,1,111,3
3790,17531,190,14,296.7,136,United Kingdom,4,4,4,444,12
3791,17534,53,9,223.36,103,United Kingdom,3,4,4,344,11
3792,17535,280,13,164.39999999999998,136,United Kingdom,4,4,4,444,12
3793,17536,177,3,76.5,6,United Kingdom,4,4,4,444,12
3794,17537,29,74,887.67,699,United Kingdom,2,2,2,222,6
3795,17538,25,9,98.42,134,United Kingdom,2,4,4,244,10
3796,17540,24,25,578.9,194,United Kingdom,2,3,3,233,8
3797,17542,269,25,170.75,134,United Kingdom,4,3,4,434,11
3798,17545,43,141,642.3199999999999,337,United Kingdom,2,1,3,213,6
3799,17548,233,5,103.3,58,United Kingdom,4,4,4,444,12
3800,17549,23,6,148.86,210,United Kingdom,2,4,4,244,10
3801,17550,197,42,267.1600000000001,86,United Kingdom,4,2,4,424,10
3802,17551,359,39,290.34,142,United Kingdom,4,3,4,434,11
3803,17552,60,49,930.41,719,United Kingdom,3,2,2,322,7
3804,17553,129,2,1487.6,1048,United Kingdom,3,4,2,342,9
3805,17554,1,88,1952.45,1763,United Kingdom,1,2,1,121,4
3806,17555,19,105,480.31,348,United Kingdom,2,1,3,213,6
3807,17556,205,6,157.9,101,United Kingdom,4,4,4,444,12
3808,17557,14,34,541.4599999999999,306,United Kingdom,1,3,3,133,7
3809,17560,94,27,854.9500000000002,651,United Kingdom,3,3,2,332,8
3810,17561,19,45,165.11999999999998,144,United Kingdom,2,2,4,224,8
3811,17562,14,63,1122.38,817,United Kingdom,1,2,2,122,5
3812,17564,24,49,454.01,146,United Kingdom,2,2,3,223,7
3813,17566,8,142,869.77,497,United Kingdom,1,1,2,112,4
3814,17567,7,165,4331.48,2632,United Kingdom,1,1,1,111,3
3815,17569,332,29,344.14,159,United Kingdom,4,3,3,433,10
3816,17571,50,271,1425.67,876,United Kingdom,2,1,2,212,5
3817,17572,71,12,226.75,95,United Kingdom,3,4,4,344,11
3818,17573,29,25,380.6,308,United Kingdom,2,3,3,233,8
3819,17574,242,8,185.65,77,United Kingdom,4,4,4,444,12
3820,17576,8,402,3564.83,1967,United Kingdom,1,1,1,111,3
3821,17578,218,5,143.45999999999998,138,United Kingdom,4,4,4,444,12
3822,17579,4,50,448.8999999999999,258,United Kingdom,1,2,3,123,6
3823,17580,252,45,215.72,88,United Kingdom,4,2,4,424,10
3824,17581,0,439,11025.24,5915,United Kingdom,1,1,1,111,3
3825,17582,236,29,175.27,123,United Kingdom,4,3,4,434,11
3826,17584,7,35,1242.3000000000002,458,United Kingdom,1,3,2,132,6
3827,17585,109,208,1116.68,1650,United Kingdom,3,1,2,312,6
3828,17588,100,23,1240.2,676,United Kingdom,3,3,2,332,8
3829,17589,60,253,2404.17,1631,United Kingdom,3,1,1,311,5
3830,17590,2,196,1468.02,822,United Kingdom,1,1,2,112,4
3831,17591,73,157,2203.67,1000,United Kingdom,3,1,1,311,5
3832,17593,3,212,3923.86,3089,United Kingdom,1,1,1,111,3
3833,17594,85,50,993.18,550,United Kingdom,3,2,2,322,7
3834,17595,12,82,386.69000000000005,228,United Kingdom,1,2,3,123,6
3835,17596,23,265,2806.69,4376,United Kingdom,2,1,1,211,4
3836,17597,213,55,2044.37,1176,United Kingdom,4,2,1,421,7
3837,17600,17,13,161.67000000000002,144,United Kingdom,1,4,4,144,9
3838,17601,239,9,116.01,103,United Kingdom,4,4,4,444,12
3839,17602,2,551,5054.42,4116,United Kingdom,1,1,1,111,3
3840,17603,78,11,394.72,74,United Kingdom,3,4,3,343,10
3841,17604,217,63,309.36,169,United Kingdom,4,2,3,423,9
3842,17608,33,56,191.99,229,United Kingdom,2,2,4,224,8
3843,17609,40,233,1105.78,719,United Kingdom,2,1,2,212,5
3844,17611,7,567,3961.12,2550,United Kingdom,1,1,1,111,3
3845,17612,53,135,2048.45,1808,United Kingdom,3,1,1,311,5
3846,17613,22,306,4544.55,2490,United Kingdom,2,1,1,211,4
3847,17614,57,98,386.32,235,United Kingdom,3,2,3,323,8
3848,17615,130,14,329.6000000000001,140,United Kingdom,3,4,3,343,10
3849,17616,173,3,571.2,224,United Kingdom,4,4,3,443,11
3850,17618,5,67,930.28,319,United Kingdom,1,2,2,122,5
3851,17619,312,74,214.37,124,United Kingdom,4,2,4,424,10
3852,17620,59,4,81.44,60,United Kingdom,3,4,4,344,11
3853,17621,21,26,1379.9,514,United Kingdom,2,3,2,232,7
3854,17623,32,33,527.0500000000001,265,United Kingdom,2,3,3,233,8
3855,17624,14,50,843.48,554,United Kingdom,1,2,2,122,5
3856,17625,18,306,2020.4,1180,United Kingdom,2,1,1,211,4
3857,17628,81,5,75.75000000000001,79,United Kingdom,3,4,4,344,11
3858,17629,5,123,1814.12,1629,United Kingdom,1,1,1,111,3
3859,17630,169,26,503.6,158,United Kingdom,4,3,3,433,10
3860,17631,1,39,528.3300000000002,334,United Kingdom,1,3,3,133,7
3861,17633,31,70,1324.84,644,United Kingdom,2,2,2,222,6
3862,17634,36,296,2358.59,838,United Kingdom,2,1,1,211,4
3863,17636,19,20,285.55999999999995,182,United Kingdom,2,3,4,234,9
3864,17637,31,35,547.0600000000001,280,United Kingdom,2,3,3,233,8
3865,17639,276,7,108.5,49,United Kingdom,4,4,4,444,12
3866,17640,86,5,621.6600000000001,250,United Kingdom,3,4,3,343,10
3867,17642,119,40,712.29,474,United Kingdom,3,3,2,332,8
3868,17643,373,8,101.55,71,United Kingdom,4,4,4,444,12
3869,17644,1,157,2895.64,1793,United Kingdom,1,1,1,111,3
3870,17646,219,51,1008.39,323,United Kingdom,4,2,2,422,8
3871,17647,65,7,133.06,30,United Kingdom,3,4,4,344,11
3872,17648,60,91,1797.5,487,United Kingdom,3,2,1,321,6
3873,17649,138,52,868.49,399,United Kingdom,3,2,2,322,7
3874,17650,21,8,166.07999999999998,150,United Kingdom,2,4,4,244,10
3875,17651,11,232,3945.0,3112,United Kingdom,1,1,1,111,3
3876,17652,25,259,4867.72,2509,United Kingdom,2,1,1,211,4
3877,17653,36,44,1207.56,1409,United Kingdom,2,2,2,222,6
3878,17654,277,22,117.55,41,United Kingdom,4,3,4,434,11
3879,17655,10,91,2638.9400000000005,1116,United Kingdom,1,2,1,121,4
3880,17656,73,82,1674.6900000000005,1399,United Kingdom,3,2,1,321,6
3881,17658,25,19,595.42,616,United Kingdom,2,3,3,233,8
3882,17659,17,158,2999.46,1525,United Kingdom,1,1,1,111,3
3883,17660,141,38,178.75000000000003,121,United Kingdom,3,3,4,334,10
3884,17663,25,86,1802.9100000000003,797,United Kingdom,2,2,1,221,5
3885,17664,18,43,604.64,604,United Kingdom,2,2,3,223,7
3886,17666,3,18,728.1599999999999,596,United Kingdom,1,3,2,132,6
3887,17667,66,117,2055.51,1037,United Kingdom,3,1,1,311,5
3888,17668,1,15,347.75,93,United Kingdom,1,4,3,143,8
3889,17669,42,68,3406.72,1916,United Kingdom,2,2,1,221,5
3890,17670,227,11,205.7,110,United Kingdom,4,4,4,444,12
3891,17671,15,53,1572.7100000000005,772,United Kingdom,1,2,2,122,5
3892,17672,50,110,3178.17,1690,United Kingdom,2,1,1,211,4
3893,17673,1,218,1594.9699999999998,1462,United Kingdom,1,1,2,112,4
3894,17674,74,27,551.0400000000001,672,United Kingdom,3,3,3,333,9
3895,17675,1,705,20374.28,8360,United Kingdom,1,1,1,111,3
3896,17676,4,77,1371.18,922,United Kingdom,1,2,2,122,5
3897,17677,1,303,16345.38,9772,United Kingdom,1,1,1,111,3
3898,17678,263,16,298.11,207,United Kingdom,4,4,4,444,12
3899,17679,52,30,1992.11,729,United Kingdom,3,3,1,331,7
3900,17680,23,11,184.4,96,United Kingdom,2,4,4,244,10
3901,17682,10,118,2474.3299999999995,1367,United Kingdom,1,1,1,111,3
3902,17684,43,15,239.41,145,United Kingdom,2,4,4,244,10
3903,17685,16,127,3155.8299999999995,1907,United Kingdom,1,1,1,111,3
3904,17686,7,286,5739.460000000001,2478,United Kingdom,1,1,1,111,3
3905,17690,30,252,4726.8,1769,United Kingdom,2,1,1,211,4
3906,17691,358,19,290.4,134,United Kingdom,4,3,4,434,11
3907,17692,127,46,740.9399999999998,672,United Kingdom,3,2,2,322,7
3908,17693,137,16,200.47,231,United Kingdom,3,4,4,344,11
3909,17694,141,15,283.12,184,United Kingdom,3,4,4,344,11
3910,17695,131,35,765.3400000000001,779,United Kingdom,3,3,2,332,8
3911,17696,38,115,2285.7100000000005,1756,United Kingdom,2,1,1,211,4
3912,17697,236,19,338.95000000000005,93,United Kingdom,4,3,3,433,10
3913,17698,260,8,154.95,93,United Kingdom,4,4,4,444,12
3914,17700,16,142,2534.64,1266,United Kingdom,1,1,1,111,3
3915,17701,252,24,417.9500000000001,109,United Kingdom,4,3,3,433,10
3916,17702,30,74,1824.37,1353,United Kingdom,2,2,1,221,5
3917,17703,35,55,798.74,590,United Kingdom,2,2,2,222,6
3918,17704,168,31,885.1899999999999,343,United Kingdom,4,3,2,432,9
3919,17705,3,103,1823.52,963,United Kingdom,1,1,1,111,3
3920,17706,4,382,10504.49,3899,United Kingdom,1,1,1,111,3
3921,17707,185,5,152.39999999999998,144,United Kingdom,4,4,4,444,12
3922,17708,187,34,263.33,90,United Kingdom,4,3,4,434,11
3923,17709,169,7,137.45,17,United Kingdom,4,4,4,444,12
3924,17711,10,23,385.1,246,United Kingdom,1,3,3,133,7
3925,17712,44,29,522.91,215,United Kingdom,2,3,3,233,8
3926,17714,320,10,153.0,92,United Kingdom,4,4,4,444,12
3927,17715,200,1,326.4,384,United Kingdom,4,4,3,443,11
3928,17716,22,245,5655.99,3072,United Kingdom,2,1,1,211,4
3929,17718,232,6,139.35,83,United Kingdom,4,4,4,444,12
3930,17719,37,274,5396.04,2466,United Kingdom,2,1,1,211,4
3931,17720,26,50,1195.94,576,United Kingdom,2,2,2,222,6
3932,17722,96,115,2424.04,1595,United Kingdom,3,1,1,311,5
3933,17723,127,10,3276.4,792,United Kingdom,3,4,1,341,8
3934,17724,71,40,1033.0,300,United Kingdom,3,3,2,332,8
3935,17725,16,192,3439.08,2162,United Kingdom,1,1,1,111,3
3936,17727,15,66,1060.25,645,United Kingdom,1,2,2,122,5
3937,17728,3,165,2876.01,1469,United Kingdom,1,1,1,111,3
3938,17730,3,218,5298.48,3576,United Kingdom,1,1,1,111,3
3939,17731,79,67,1240.11,493,United Kingdom,3,2,2,322,7
3940,17732,372,18,303.97,93,United Kingdom,4,3,4,434,11
3941,17733,38,35,692.1899999999999,463,United Kingdom,2,3,2,232,7
3942,17734,53,43,700.63,422,United Kingdom,3,2,2,322,7
3943,17735,2,690,13110.02,8439,United Kingdom,1,1,1,111,3
3944,17736,9,25,377.44,238,United Kingdom,1,3,3,133,7
3945,17737,9,10,168.24,108,United Kingdom,1,4,4,144,9
3946,17738,19,97,1879.05,1029,United Kingdom,2,2,1,221,5
3947,17739,11,47,2791.3500000000004,861,United Kingdom,1,2,1,121,4
3948,17742,113,15,355.11,89,United Kingdom,3,4,3,343,10
3949,17744,3,136,2322.4,3412,United Kingdom,1,1,1,111,3
3950,17746,240,6,110.25,29,United Kingdom,4,4,4,444,12
3951,17747,112,1,71.4,12,United Kingdom,3,4,4,344,11
