CustomerID,recency,frequency,monetary_value
16735,78,116,2247.4100000000003
16737,53,1,417.59999999999997
16738,297,1,3.75
16739,176,13,323.00000000000006
16742,46,1,464.9
16743,29,190,2213.13
16744,11,236,1291.9099999999999
16745,86,355,7180.7
16746,4,444,6680.110000000001
16747,37,42,836.06
16748,17,69,1515.8999999999999
16750,44,95,623.9300000000001
16751,30,25,1764.7199999999998
16752,372,9,207.5
16753,58,34,223.92
16754,372,2,2002.4
16755,114,165,1475.4299999999998
16756,214,13,239.40000000000003
16757,318,7,106.83
16758,65,22,369.34000000000003
16759,7,42,789.79
16761,96,13,316.62
16762,19,63,1207.24
16763,198,23,611.8500000000001
16764,3,700,2790.9500000000003
16765,294,1,34.0
16766,273,34,1145.5999999999997
16767,30,221,5575.5599999999995
16768,47,54,478.0899999999999
16769,260,38,361.5399999999999
16770,57,140,757.0999999999999
16771,33,254,2242.6099999999997
16773,57,26,171.59
16774,67,48,661.52
16775,10,157,1691.5100000000002
16776,60,71,371.54
16777,80,48,222.62
16778,74,16,245.94
16779,2,331,10611.720000000001
16780,100,59,422.24
16781,372,17,311.25
16782,10,183,2267.95
16784,19,3,107.6
16788,123,148,594.3899999999999
16789,8,5,80.8
16790,3,93,1545.6200000000001
16791,29,314,1705.7799999999997
16792,282,12,110.38000000000001
16793,57,16,243.84
16794,1,278,1196.5
16795,365,66,414.87999999999994
16796,89,18,305.61999999999995
16800,11,156,1162.65
16801,163,75,1594.23
16803,65,24,332.3
16804,23,60,536.99
16805,173,98,460.5899999999999
16806,103,93,762.1600000000001
16807,142,67,1121.59
16808,99,23,288.42
16809,23,149,914.69
16810,192,15,309.53999999999996
16811,4,28,547.0699999999999
16812,360,15,479.3500000000001
16813,8,426,1652.18
16814,14,319,6416.700000000001
16816,103,28,417.06000000000006
16817,2,86,1604.75
16818,10,189,3349.5699999999997
16820,95,26,497.61
16823,227,38,358.37999999999994
16824,15,26,460.64
16825,38,28,775.1800000000001
16826,51,22,341.70000000000005
16828,93,8,128.5
16829,156,11,197.22
16830,38,23,325.90999999999997
16832,184,12,199.15
16833,1,47,1106.53
16834,227,24,413.46000000000004
16835,128,10,180.85000000000002
16836,39,11,251.87
16837,31,165,3170.9799999999996
16838,197,25,588.85
16839,8,266,16594.35
16841,36,116,1869.82
16842,100,63,1264.19
16843,42,378,10196.570000000002
16846,50,11,214.32000000000002
16847,43,12,193.44
16848,52,14,281.42
16849,186,8,124.57
16850,333,19,332.41
16851,4,20,342.45000000000005
16852,10,9,144.91
16855,23,19,328.40000000000003
16856,14,2,35.400000000000006
16858,368,10,375.69000000000005
16859,144,52,747.8100000000001
16861,59,6,173.76
16863,31,26,502.8
16866,140,11,207.73999999999998
16869,22,127,817.1200000000001
16871,22,137,2812.34
16872,77,7,680.02
16873,4,279,7123.620000000001
16875,67,112,2095.53
16877,12,156,846.62
16878,84,3,13.3
16880,30,174,1491.43
16881,66,1,432.0
16882,66,39,705.12
16883,187,37,272.47999999999996
16884,37,26,429.84000000000003
16885,15,96,450.4100000000001
16887,35,36,192.33
16889,194,135,1578.67
16891,1,186,742.4300000000001
16892,1,97,518.19
16893,366,45,145.93
16895,64,62,202.26999999999998
16897,299,37,289.78
16898,26,157,501.03
16899,7,123,1271.06
16900,16,79,887.11
16902,116,44,1706.88
16903,29,56,363.2
16904,4,665,3653.7500000000005
16905,5,199,3037.6
16906,81,86,559.5900000000003
16907,29,140,928.76
16909,72,18,379.14
16910,4,545,1508.9599999999998
16912,28,100,2555.5800000000004
16913,290,8,113.44
16914,36,30,183.75999999999996
16915,9,57,621.6800000000001
16916,23,136,562.41
16917,276,9,391.52000000000004
16918,49,128,1068.8200000000002
16919,156,326,2592.25
16921,61,55,154.18
16923,12,626,7069.08
16924,21,81,829.8900000000001
16926,371,14,230.25000000000003
16927,115,6,543.0500000000001
16928,80,204,2814.7
16929,3,77,1295.3899999999999
16930,26,53,378.89
16931,5,886,4554.870000000001
16932,53,48,150.23
16933,1,44,563.23
16934,54,61,931.0300000000002
16936,25,56,261.90000000000003
16938,8,235,2711.6800000000003
16940,52,305,3049.88
16942,12,277,1904.99
16943,211,33,816.7299999999999
16945,21,249,4345.5
16947,235,21,406.48
16948,138,19,435.02000000000004
16949,3,60,1286.2700000000002
16950,56,42,1178.56
16951,134,86,1277.7500000000002
16952,109,16,167.60999999999999
16953,30,1,20.8
16954,0,54,2085.08
16955,184,25,518.67
16956,17,16,308.74
16957,239,16,416.64
16959,87,7,117.35000000000001
16960,38,101,507.05
16961,116,14,234.17000000000002
16963,187,7,110.55000000000001
16965,226,26,201.18999999999994
16966,8,28,2154.9700000000003
16967,189,21,319.02
16968,4,31,439.43
16969,39,42,650.4100000000001
16971,38,41,357.21
16976,267,2,251.51999999999998
16978,77,39,344.3299999999999
16979,3,89,1852.0
16980,255,81,1028.46
16982,60,22,384.06
16983,12,143,1905.8700000000001
16984,88,400,4459.52
16985,17,120,5464.119999999999
16986,29,3,1873.2
16987,3,128,1616.8000000000002
16988,5,7,126.12
16989,7,12,1133.25
16990,218,1,179.0
16992,10,93,1614.3099999999997
16996,30,37,1456.9600000000003
16997,288,12,702.0
16998,149,4,295.0
16999,23,23,484.82
17001,0,169,3989.5699999999997
17002,85,49,1493.7300000000002
17004,46,43,1312.14
17006,4,44,781.78
17007,50,52,889.9299999999998
17010,18,11,195.36
17011,30,15,270.9
17014,8,72,583.4300000000001
17015,28,214,1838.6100000000001
17017,2,252,8694.26
17018,40,16,920.1
17019,11,228,1258.08
17022,31,7,71.0
17024,45,3,95.85
17025,60,9,357.77
17026,185,4,154.82999999999998
17027,78,148,877.56
17029,110,2,716.0
17030,63,11,146.87000000000003
17031,11,22,380.35
17033,86,28,1030.14
17034,16,30,745.5200000000001
17035,245,28,433.53
17037,87,75,1267.32
17038,30,22,112.40000000000002
17040,137,15,449.72999999999996
17041,26,69,1071.49
17042,2,97,1036.5800000000002
17043,32,102,1735.18
17044,25,6,948.48
17045,113,22,339.43999999999994
17046,157,22,642.0199999999999
17047,85,65,1100.8999999999999
17048,117,43,925.35
17049,2,317,5655.030000000001
17050,96,308,3185.64
17051,194,42,240.89
17052,28,83,399.0899999999999
17053,130,13,498.47999999999996
17054,28,83,1356.3300000000002
17058,81,62,1179.8899999999999
17059,29,514,3080.39
17060,266,5,234.24
17061,73,99,5232.23
17062,313,69,533.3299999999999
17063,21,78,1461.14
17064,58,61,855.4499999999999
17068,12,296,4552.139999999999
17069,28,143,2709.7
17070,114,62,304.23999999999995
17071,28,140,2429.03
17073,17,174,1446.0900000000001
17075,17,77,834.1199999999999
17076,36,25,841.0799999999999
17078,36,28,378.20000000000005
17079,78,2,118.80000000000001
17080,22,8,287.62
17081,25,63,288.91
17082,33,81,2003.85
17083,109,52,1405.78
17084,35,149,2747.99
17085,123,186,1562.4
17086,7,96,2050.08
17088,28,115,1991.0100000000002
17090,4,61,1974.6500000000003
17091,2,195,3827.7600000000007
17092,50,124,1774.0300000000002
17094,322,14,301.99999999999994
17095,22,74,1324.1599999999999
17096,15,48,1022.1299999999999
17097,2,211,954.42
17100,18,65,971.74
17101,10,42,1621.73
17102,261,1,25.5
17105,159,90,665.7799999999999
17107,33,416,10797.48
17109,29,116,881.29
17110,165,12,163.3
17111,47,29,231.60999999999999
17114,5,123,801.12
17115,8,39,837.4999999999997
17117,288,9,116.19999999999999
17118,317,10,157.02
17119,3,35,606.91
17120,233,18,307.46000000000004
17122,119,7,138.32
17123,161,9,345.29999999999995
17124,185,31,294.24
17125,50,35,230.5
17126,152,248,989.45
17128,334,14,157.08999999999997
17131,5,134,2463.17
17133,15,27,4892.240000000001
17134,106,23,413.2
17135,16,52,1139.73
17138,275,24,380.5
17139,15,477,10650.77
17140,247,18,454.12
17142,239,15,578.9999999999999
17144,1,48,984.5699999999999
17146,105,35,749.78
17147,22,81,1714.59
17148,51,9,124.88
17152,194,14,1689.5
17153,24,14,213.77999999999997
17154,75,23,329.34
17155,17,20,251.69999999999993
17157,7,13,319.0
17158,32,67,1266.97
17159,21,101,1538.88
17160,31,229,3518.0299999999997
17162,28,104,1715.46
17163,21,5,293.1
17164,32,144,2467.35
17165,284,10,158.68
17166,38,12,206.33999999999997
17169,57,54,835.7800000000002
17171,289,16,224.91
17172,78,15,317.76
17173,5,86,3766.5999999999995
17174,217,4,59.9
17175,44,63,1443.69
17176,201,15,306.13
17179,178,80,711.79
17180,56,125,783.9700000000003
17181,57,23,239.91999999999996
17183,7,73,3347.31
17186,46,2,144.0
17187,226,10,203.95
17188,11,84,2474.23
17189,106,60,383.75000000000006
17190,58,19,444.74
17191,28,236,2093.68
17193,35,32,1699.3000000000002
17194,273,29,262.62
17197,29,29,1013.01
17198,23,96,692.2199999999999
17201,53,38,289.78000000000003
17203,35,148,3560.08
17204,175,57,1564.56
17205,53,13,384.08
17206,53,7,204.24
17211,26,211,2317.2200000000003
17212,253,4,226.85
17213,40,157,2781.2300000000005
17214,60,101,1059.12
17217,234,9,113.49999999999999
17218,4,271,1951.97
17219,31,25,114.23
17220,24,467,3187.5499999999997
17221,7,62,334.48
17222,65,27,328.65
17223,310,48,416.89
17226,308,21,393.48999999999995
17227,18,47,939.3199999999999
17228,15,208,1906.09
17229,96,47,318.76000000000005
17230,264,69,3638.41
17231,12,531,3124.72
17232,2,35,417.77
17233,35,25,190.88
17234,182,14,149.89
17235,25,29,550.0600000000002
17236,12,105,916.1300000000001
17237,11,19,314.69
17238,2,555,3719.1000000000004
17239,312,15,382.50000000000006
17242,108,40,1135.04
17243,1,387,8540.05
17244,53,31,954.9
17245,204,9,171.45
17247,15,54,280.09000000000003
17248,120,69,318.65000000000003
17250,3,56,381.97
17251,362,37,269.83000000000004
17252,116,86,348.90999999999997
17253,18,18,178.26
17254,4,111,271.19
17255,40,74,291.47999999999996
17256,107,16,240.0
17259,148,116,581.2299999999999
17262,52,12,1253.3600000000001
17263,208,23,63.440000000000005
17265,138,122,550.0100000000001
17266,2,73,296.58
17267,127,37,317.2
17268,107,6,763.64
17272,42,114,2148.6300000000006
17274,35,25,107.82
17277,227,69,1065.3500000000001
17278,241,15,246.04000000000002
17279,57,9,187.82999999999998
17282,130,89,1685.46
17284,60,291,1647.48
17286,21,44,151.37
17287,26,122,1049.0600000000002
17288,9,140,1417.63
17289,31,104,931.02
17290,3,96,513.01
17291,308,1,550.8000000000001
17293,8,132,1854.06
17295,28,68,547.0
17297,17,49,128.18
17298,101,30,498.42
17299,11,55,656.61
17301,21,59,163.24
17302,14,79,1135.63
17303,361,53,250.03999999999996
17306,10,66,8631.310000000001
17309,95,12,82.75
17311,78,55,1384.85
17312,138,14,644.3
17313,31,24,2328.84
17314,24,131,2527.92
17315,1,471,6281.23
17317,46,9,2600.34
17320,100,73,1200.6200000000001
17321,8,99,657.16
17323,15,195,906.52
17324,17,49,986.4799999999999
17325,280,6,96.8
17329,14,33,523.11
17330,22,6,363.9
17331,123,1,175.2
17333,85,28,494.25
17334,302,11,307.02000000000004
17337,151,521,1981.06
17338,17,721,6493.54
17339,94,9,243.36
17340,29,407,12353.29
17341,156,157,682.29
17343,355,17,193.64
17344,46,31,157.61999999999998
17345,15,83,519.69
17346,3,483,2622.88
17347,86,1,228.96
17348,14,213,1156.6
17349,179,8,98.25
17350,8,70,1281.3200000000004
17351,36,27,587.15
17353,129,8,1740.0
17354,50,16,1393.06
17356,311,19,178.21999999999997
17357,24,44,384.39
17358,303,58,360.80999999999995
17359,11,15,127.85999999999999
17360,17,125,568.2400000000001
17361,49,29,488.20000000000005
17362,239,35,312.22999999999996
17364,0,406,4462.68
17365,12,465,4767.360000000001
17367,238,33,167.54999999999998
17368,23,107,1878.8700000000001
17370,72,33,446.17999999999995
17371,17,86,418.40000000000003
17372,40,251,1337.18
17373,40,57,646.9200000000001
17374,218,28,495.7699999999999
17375,199,69,400.09999999999997
17376,70,24,203.2
17377,23,404,4058.32
17379,11,78,389.72
17381,8,109,20275.61
17382,65,2,65.4
17383,4,49,193.39
17384,19,15,336.4
17385,14,45,256.11
17386,7,28,2686.4200000000005
17387,19,76,746.81
17388,77,15,1259.5600000000002
17389,0,213,31833.68
17391,163,3,508.8
17392,306,56,417.27
17394,219,4,203.86999999999995
17396,39,27,7330.8
17397,22,89,681.41
17398,114,38,653.38
17400,126,206,2097.84
17402,4,59,2633.8499999999995
17403,36,32,263.92
17404,4,198,31906.819999999996
17405,1,82,1031.41
17406,333,111,2184.42
17408,163,2,32.65
17409,184,13,771.8499999999999
17410,16,64,1214.72
17411,12,41,778.9399999999999
17412,2,66,1258.0600000000002
17414,43,6,778.0
17415,79,14,507.8399999999999
17416,29,269,6893.42
17418,42,30,463.46
17419,11,206,4226.57
17420,50,30,598.83
17422,16,117,1979.3700000000001
17423,46,26,698.41
17425,19,43,759.1700000000001
17426,8,271,5037.26
17427,71,2,100.8
17428,0,328,17256.85
17429,128,39,524.9200000000001
17430,32,14,265.76000000000005
17431,313,43,403.3
17432,18,48,365.76
17433,88,54,303.15999999999997
17434,2,134,2373.8199999999997
17436,1,9,216.3
17438,253,17,388.45000000000005
17440,156,5,186.42
17442,36,135,2248.56
17443,219,1,534.24
17444,147,135,2940.04
17446,176,9,120.90000000000002
17447,40,36,541.53
17449,2,276,2519.21
17450,8,336,194390.78999999998
17451,1,100,1721.4
17453,17,19,486.71999999999997
17454,192,61,517.53
17455,203,8,131.7
17456,365,17,249.86
17457,126,19,1737.7
17458,15,54,316.49999999999994
17459,43,111,657.3
17460,94,29,622.43
17461,22,106,735.82
17462,60,27,675.6899999999999
17463,16,208,1875.86
17464,158,9,289.96000000000004
17466,10,41,763.28
17468,10,5,137.0
17469,16,88,1870.9700000000003
17470,44,78,1125.0700000000002
17472,191,174,697.5400000000001
17475,79,14,194.36999999999995
17480,77,29,511.82
17481,3,82,1255.59
17483,65,21,414.04
17486,261,24,396.87
17489,58,29,376.63999999999993
17490,0,76,2092.32
17491,1,109,3558.8700000000003
17492,248,12,374.57
17495,7,27,497.56000000000006
17496,358,10,271.05
17498,75,17,272.22
17499,289,40,622.88
17500,17,5,1138.0
17501,220,18,288.59999999999997
17502,9,28,689.0999999999999
17503,2,38,558.9599999999999
17504,206,127,2997.03
17505,161,52,1145.84
17506,75,14,302.20000000000005
17507,261,88,605.58
17508,280,22,387.31
17509,57,364,6083.639999999999
17510,24,20,308.48
17511,2,963,91062.38
17512,28,105,2924.99
17513,72,6,513.2
17514,128,40,208.65
17515,31,87,639.02
17516,15,135,764.8799999999999
17517,308,11,153.94
17519,17,82,1844.02
17520,53,30,546.81
17521,29,45,723.21
17522,1,73,1070.71
17523,11,33,652.74
17524,361,6,145.0
17525,359,9,422.7
17526,4,19,1195.9
17527,53,47,939.37
17528,1,253,3628.5
17530,1,390,2367.12
17531,190,14,296.7
17534,53,9,223.36
17535,280,13,164.39999999999998
17536,177,3,76.5
17537,29,74,887.67
17538,25,9,98.42
17540,24,25,578.9
17542,269,25,170.75
17545,43,141,642.3199999999999
17548,233,5,103.3
17549,23,6,148.86
17550,197,42,267.1600000000001
17551,359,39,290.34
17552,60,49,930.41
17553,129,2,1487.6
17554,1,88,1952.4499999999998
17555,19,105,480.31
17556,205,6,157.9
17557,14,34,541.4599999999999
17560,94,27,854.9500000000002
17561,19,45,165.11999999999998
17562,14,63,1122.3799999999999
17564,24,49,454.01
17566,8,142,869.77
17567,7,165,4331.48
17569,332,29,344.13999999999993
17571,50,271,1425.67
17572,71,12,226.75
17573,29,25,380.59999999999997
17574,242,8,185.64999999999998
17576,8,402,3564.83
17578,218,5,143.45999999999998
17579,4,50,448.8999999999999
17580,252,45,215.71999999999997
17581,0,439,11025.24
17582,236,29,175.27
17584,7,35,1242.3000000000002
17585,109,208,1116.68
17588,100,23,1240.2
17589,60,253,2404.17
17590,2,196,1468.02
17591,73,157,2203.67
17593,3,212,3923.86
17594,85,50,993.1800000000001
17595,12,82,386.69000000000005
17596,23,265,2806.69
17597,213,55,2044.37
17600,17,13,161.67000000000002
17601,239,9,116.00999999999999
17602,2,551,5054.42
17603,78,11,394.71999999999997
17604,217,63,309.35999999999996
17608,33,56,191.99
17609,40,233,1105.78
17611,7,567,3961.12
17612,53,135,2048.45
17613,22,306,4544.55
17614,57,98,386.32
17615,130,14,329.6000000000001
17616,173,3,571.2
17618,5,67,930.2800000000001
17619,312,74,214.36999999999998
17620,59,4,81.44
17621,21,26,1379.8999999999999
17623,32,33,527.0500000000001
17624,14,50,843.48
17625,18,306,2020.4
17628,81,5,75.75000000000001
17629,5,123,1814.12
17630,169,26,503.59999999999997
17631,1,39,528.3300000000002
17633,31,70,1324.8400000000001
17634,36,296,2358.59
17636,19,20,285.55999999999995
17637,31,35,547.0600000000001
17639,276,7,108.5
17640,86,5,621.6600000000001
17642,119,40,712.29
17643,373,8,101.55
17644,1,157,2895.64
17646,219,51,1008.39
17647,65,7,133.06
17648,60,91,1797.5
17649,138,52,868.49
17650,21,8,166.07999999999998
17651,11,232,3945.0
17652,25,259,4867.72
17653,36,44,1207.56
17654,277,22,117.55000000000001
17655,10,91,2638.9400000000005
17656,73,82,1674.6900000000003
17658,25,19,595.42
17659,17,158,2999.46
17660,141,38,178.75000000000003
17663,25,86,1802.9100000000003
17664,18,43,604.64
17666,3,18,728.1599999999999
17667,66,117,2055.51
17668,1,15,347.75
17669,42,68,3406.72
17670,227,11,205.7
17671,15,53,1572.7100000000003
17672,50,110,3178.17
17673,1,218,1594.9699999999998
17674,74,27,551.0400000000001
17675,1,705,20374.28
17676,4,77,1371.18
17677,1,303,16345.38
17678,263,16,298.11
17679,52,30,1992.1100000000001
17680,23,11,184.39999999999998
17682,10,118,2474.3299999999995
17684,43,15,239.41
17685,16,127,3155.8299999999995
17686,7,286,5739.460000000001
17690,30,252,4726.8
17691,358,19,290.4
17692,127,46,740.9399999999998
17693,137,16,200.46999999999997
17694,141,15,283.12
17695,131,35,765.3400000000001
17696,38,115,2285.7100000000005
17697,236,19,338.95000000000005
17698,260,8,154.95
17700,16,142,2534.64
17701,252,24,417.95000000000005
17702,30,74,1824.37
17703,35,55,798.74
17704,168,31,885.1899999999999
17705,3,103,1823.52
17706,4,382,10504.49
17707,185,5,152.39999999999998
17708,187,34,263.33
17709,169,7,137.45
17711,10,23,385.1
17712,44,29,522.91
17714,320,10,153.0
17715,200,1,326.4
17716,22,245,5655.99
17718,232,6,139.35
17719,37,274,5396.04
17720,26,50,1195.94
17722,96,115,2424.04
17723,127,10,3276.4
17724,71,40,1033.0
17725,16,192,3439.08
17727,15,66,1060.25
17728,3,165,2876.01
17730,3,218,5298.48
17731,79,67,1240.11
17732,372,18,303.96999999999997
17733,38,35,692.1899999999999
17734,53,43,700.63
17735,2,690,13110.02
17736,9,25,377.44
17737,9,10,168.24
17738,19,97,1879.05
17739,11,47,2791.3500000000004
17742,113,15,355.11
17744,3,136,2322.4
17746,240,6,110.25000000000001
17747,112,1,71.4
17749,178,35,674.52
17750,5,184,1710.4499999999998
17752,359,1,80.64
17754,0,89,1664.6499999999999
17757,1,740,5593.39
17758,19,404,3408.2000000000003
17759,17,90,819.96
17760,21,25,287.59000000000003
17761,32,19,712.78
17763,263,1,15.0
17764,50,71,772.5500000000001
17765,158,56,367.63
17767,15,21,271.20000000000005
17768,8,98,2081.9
17769,12,304,3957.43
17770,198,38,1143.2699999999998
17771,56,54,245.81000000000003
17772,10,50,173.45
17774,96,153,1213.73
17775,254,3,56.4
17777,24,190,647.56
17779,21,81,650.32
17781,159,12,188.01999999999998
17783,72,67,283.4699999999999
17785,53,13,131.94
17786,85,68,266.8500000000001
17787,152,128,1817.54
17788,73,5,1117.9
17789,281,14,225.9
17790,26,189,1964.3000000000002
17791,29,10,106.1
17793,25,52,300.34
17795,179,45,342.82999999999987
17796,40,81,690.0
17797,22,111,780.4300000000002
17799,22,404,3039.17
17800,37,103,1187.21
17802,82,140,1285.04
17805,73,10,512.31
17806,11,43,546.04
17809,16,61,5411.91
17811,4,828,7761.82
17812,12,133,699.81
17813,14,348,1698.0700000000002
17816,36,17,36.559999999999995
17817,4,33,387.68
17819,71,48,3704.87
17824,51,13,298.4
17827,5,215,1987.33
17828,22,67,1820.0900000000001
17829,298,30,889.24
17830,1,23,398.69999999999993
17831,33,2,35.400000000000006
17832,49,61,155.37000000000003
17835,2,59,342.23999999999995
17836,47,24,110.21
17837,42,162,1541.23
17838,26,117,2720.8
17839,42,52,318.15000000000003
17841,1,7676,40519.840000000004
17843,303,37,205.48000000000002
17844,106,5,51.56
17846,85,1,2033.1
17848,81,51,901.2
17849,218,26,605.8000000000001
17850,372,297,5391.210000000001
17852,11,24,114.34
17854,185,15,311.26
17855,372,17,208.97
17856,1,15,1418.0300000000002
17857,4,54,26879.04
17858,5,197,5140.66
17859,304,23,141.92000000000002
17860,368,52,226.45
17861,3,219,2097.88
17862,323,11,330.9
17863,59,148,3160.0
17864,12,90,554.85
17865,30,370,10526.32
17866,142,9,329.65
17867,30,68,1157.8700000000001
17869,107,40,428.18
17870,2,270,1865.8899999999999
17871,204,10,155.90000000000003
17873,80,43,1848.9600000000005
17874,185,46,683.4600000000002
17877,170,12,237.61
17878,43,26,379.45
17879,173,6,178.51999999999998
17880,364,26,458.91999999999996
17881,304,8,133.35000000000002
17883,3,142,664.34
17884,3,113,695.07
17885,12,53,156.34
17886,31,102,869.28
17887,129,10,111.35
17888,21,65,716.0
17889,212,20,201.37
17890,322,91,586.8900000000001
17891,162,34,203.85999999999996
17892,56,28,244.10000000000002
17893,225,15,107.21000000000002
17894,71,192,1118.96
17895,44,15,95.44999999999999
17896,23,2,256.32
17897,172,108,541.8100000000002
17898,85,28,152.06
17899,159,31,154.55
17900,190,6,112.19999999999999
17901,29,19,110.38
17904,21,34,181.07
17905,71,33,798.99
17906,247,12,72.9
17908,373,54,232.02999999999994
17911,9,39,366.23
17912,310,37,310.06
17913,58,58,408.65
17914,3,75,329.35999999999996
17917,45,92,335.03000000000003
17919,88,23,1304.0400000000002
17920,4,665,4119.5
17921,64,142,820.2299999999999
17923,282,1,207.50000000000003
17924,11,31,2962.500000000001
17925,372,1,244.08
17926,133,21,397.29
17928,45,23,212.54000000000002
17929,11,5,843.0
17930,35,39,1740.4799999999998
17931,134,65,408.36
17932,29,90,1331.57
17934,51,21,704.25
17935,138,29,145.79000000000002
17936,5,72,380.13
17937,8,43,4301.22
17939,159,12,99.14000000000001
17940,49,18,4020.04
17941,130,2,304.56
17942,7,2,77.50000000000001
17946,233,20,149.58
17947,37,9,176.67999999999998
17948,147,1,358.56000000000006
17949,1,70,58510.48000000001
17950,72,71,482.2
17951,39,20,1008.5400000000003
17954,5,477,2314.1299999999997
17955,198,19,557.3
17956,249,1,12.75
17957,66,31,111.67999999999999
17958,116,7,508.4599999999999
17960,171,26,73.78
17961,21,249,1296.44
17962,142,34,102.41
17964,31,98,463.21
17965,37,325,2599.1899999999996
17966,37,68,1098.4299999999998
17967,371,42,112.26999999999998
17968,373,81,265.09999999999997
17969,166,14,228.20000000000002
17970,211,29,562.7900000000001
17972,241,30,135.19
17973,51,15,337.03999999999996
17974,24,165,703.99
17975,15,293,4483.26
17976,372,57,321.78999999999996
17977,29,21,288.14
17978,365,12,300.91999999999996
17979,35,138,732.41
17980,165,30,811.45
17984,145,48,152.68
17985,22,21,631.3499999999999
17986,56,1,20.8
17987,185,13,198.57
17988,11,38,201.11999999999998
17990,236,29,630.84
17991,225,5,93.35
17994,121,79,674.89
17995,281,2,76.1
17997,74,164,1962.46
17999,37,91,380.39000000000004
18001,12,57,415.13
18004,362,37,157.91999999999996
18005,3,53,226.47
18006,23,22,444.68
18008,70,30,2116.19
18009,235,31,247.39000000000001
18010,256,14,174.79999999999998
18011,373,28,102.79
18013,155,31,187.29
18014,28,30,162.22
18015,4,46,120.03000000000002
18016,32,122,1477.66
18017,81,3,523.0
18018,108,29,122.14
18019,51,5,38.45
18022,35,164,612.72
18024,152,21,389.78
18027,98,21,115.30999999999999
18030,4,9,230.64999999999998
18032,334,5,73.5
18033,65,33,93.82000000000001
18034,21,110,418.6799999999999
18035,35,49,713.8900000000001
18036,32,94,403.12000000000006
18037,154,19,70.02
18040,19,19,357.2
18041,11,458,4097.37
18042,53,7,165.04999999999998
18043,24,115,529.29
18044,4,127,2088.6
18045,45,43,178.33999999999997
18048,203,7,172.29000000000002
18050,359,5,74.4
18053,70,20,300.0200000000001
18055,7,358,6761.34
18056,288,19,363.65
18058,9,3,170.16
18059,23,19,306.46
18061,21,46,2119.41
18062,173,27,720.5200000000001
18064,133,7,814.0
18065,5,137,2392.83
18066,75,10,318.0
18067,40,37,396.33000000000004
18068,289,1,101.69999999999999
18069,26,457,2009.24
18071,257,25,453.0
18072,185,18,247.44
18073,114,72,3859.82
18074,373,13,489.6
18075,23,142,2611.75
18077,8,223,2584.41
18078,217,29,336.13
18079,45,123,3613.1499999999996
18080,18,2,1231.5
18081,36,17,343.45
18082,25,70,680.8399999999999
18084,16,1,90.47999999999999
18085,330,29,689.9499999999999
18086,274,7,101.33999999999999
18087,98,2,4055.7199999999993
18088,61,37,166.02999999999997
18092,2,89,9068.26
18093,93,36,2106.52
18094,81,70,3017.3
18095,312,21,580.05
18096,11,196,849.06
18097,7,106,2662.4
18099,127,19,168.31
18101,11,40,222.4
18102,0,431,259657.3
18104,37,38,754.6400000000001
18105,37,18,113.48000000000002
18106,329,37,421.9
18108,254,17,271.0
18109,1,441,8004.92
18110,19,37,198.8
18112,12,26,352.69000000000005
18113,368,1,76.32000000000001
18114,290,28,220.1
18116,67,371,1403.1100000000001
18117,25,72,315.65
18118,10,1263,5625.08
18119,367,29,180.69999999999996
18120,214,17,111.14999999999999
18121,149,31,653.3000000000001
18122,8,357,1793.06
18123,24,34,574.4399999999999
18125,29,192,1131.75
18126,60,52,200.92000000000002
18127,19,46,347.08
18129,243,14,112.55
18130,15,70,1059.3899999999999
18133,212,1,931.4999999999999
18135,29,20,681.9100000000001
18136,63,38,784.3299999999998
18138,295,8,152.65
18139,17,159,8438.34
18142,157,15,1019.52
18143,116,61,1000.1600000000001
18144,7,43,2888.7500000000005
18145,12,221,2861.55
18146,140,10,160.35
18147,45,7,179.33999999999997
18149,50,16,612.0799999999999
18150,32,37,566.5800000000002
18151,134,38,653.3499999999999
18154,3,21,399.18999999999994
18155,75,25,371.62000000000006
18156,12,122,675.64
18158,9,34,453.4
18159,301,23,530.1500000000001
18160,57,39,638.0600000000002
18161,15,80,1618.69
18164,37,24,399.65
18165,177,10,302.46000000000004
18167,23,37,1384.86
18168,176,130,1160.04
18169,60,9,202.65
18170,33,38,980.3100000000001
18171,58,54,1231.31
18172,14,189,7561.68
18173,86,31,2106.8400000000006
18174,7,1,104.0
18176,358,30,476.35
18177,31,73,1340.87
18178,128,97,1590.81
18179,9,90,1793.1700000000003
18180,4,119,1843.7500000000005
18181,24,41,366.84999999999997
18183,227,37,632.0700000000002
18184,15,1,49.8
18185,249,17,304.25
18188,15,71,2001.0399999999997
18189,77,68,1090.2400000000002
18190,192,15,284.46
18191,261,7,207.79999999999998
18192,71,45,957.9699999999999
18193,165,16,243.76
18194,82,7,973.8399999999999
18196,95,139,686.6300000000001
18198,4,159,5425.560000000001
18200,106,30,150.35
18202,199,68,1396.9900000000002
18203,157,19,160.42000000000002
18204,71,192,1975.35
18205,36,32,517.3599999999999
18209,28,8,139.10000000000002
18210,1,134,2621.38
18211,25,42,600.07
18212,326,34,216.07
18213,236,15,232.48000000000002
18215,89,13,299.34
18216,31,26,481.74999999999994
18217,29,31,621.7500000000001
18218,211,20,641.9200000000001
18219,2,114,2069.77
18220,226,2,305.28000000000003
18221,22,64,1041.6100000000001
18222,92,19,443.0
18223,4,272,6484.54
18224,263,10,158.95000000000002
18225,3,269,5504.960000000001
